country_w,year,gender,variable,value
BR,1984,Male,mean_inbreeding2,0.178571429
BR,1984,Male,mean_inbreeding3,0.107142857
BR,1984,Male,mean_inbreeding4,0.25
BR,1984,Male,mean_inbreeding5,0.75
BR,1984,Female,mean_inbreeding1,0.230769231
BR,1984,Female,mean_inbreeding2,0.269230769
BR,1984,Female,mean_inbreeding3,0.230769231
BR,1984,Female,mean_inbreeding4,0.269230769
BR,1984,Female,mean_inbreeding5,0.730769231
BR,1985,Male,mean_inbreeding1,0.155555556
BR,1985,Male,mean_inbreeding2,0.377777778
BR,1985,Male,mean_inbreeding3,0.311111111
BR,1985,Male,mean_inbreeding4,0.533333333
BR,1985,Male,mean_inbreeding5,0.466666667
BR,1985,Female,mean_inbreeding1,0.111111111
BR,1985,Female,mean_inbreeding2,0.416666667
BR,1985,Female,mean_inbreeding3,0.194444444
BR,1985,Female,mean_inbreeding4,0.5
BR,1985,Female,mean_inbreeding5,0.5
BR,1986,Male,mean_inbreeding1,0.056603774
BR,1986,Male,mean_inbreeding2,0.188679245
BR,1986,Male,mean_inbreeding3,0.150943396
BR,1986,Male,mean_inbreeding4,0.283018868
BR,1986,Male,mean_inbreeding5,0.716981132
BR,1986,Female,mean_inbreeding1,0.095238095
BR,1986,Female,mean_inbreeding2,0.26984127
BR,1986,Female,mean_inbreeding3,0.158730159
BR,1986,Female,mean_inbreeding4,0.333333333
BR,1986,Female,mean_inbreeding5,0.666666667
BR,1987,Male,mean_inbreeding1,0.075471698
BR,1987,Male,mean_inbreeding2,0.226415094
BR,1987,Male,mean_inbreeding3,0.20754717
BR,1987,Male,mean_inbreeding4,0.358490566
BR,1987,Male,mean_inbreeding5,0.641509434
BR,1987,Female,mean_inbreeding1,0.066666667
BR,1987,Female,mean_inbreeding2,0.244444444
BR,1987,Female,mean_inbreeding3,0.155555556
BR,1987,Female,mean_inbreeding4,0.333333333
BR,1987,Female,mean_inbreeding5,0.666666667
BR,1988,Male,mean_inbreeding1,0.06557377
BR,1988,Male,mean_inbreeding2,0.196721311
BR,1988,Male,mean_inbreeding3,0.213114754
BR,1988,Male,mean_inbreeding4,0.344262295
BR,1988,Male,mean_inbreeding5,0.655737705
BR,1988,Female,mean_inbreeding1,0.1
BR,1988,Female,mean_inbreeding2,0.32
BR,1988,Female,mean_inbreeding3,0.16
BR,1988,Female,mean_inbreeding4,0.38
BR,1988,Female,mean_inbreeding5,0.62
BR,1989,Male,mean_inbreeding1,0.112676056
BR,1989,Male,mean_inbreeding2,0.394366197
BR,1989,Male,mean_inbreeding3,0.183098592
BR,1989,Male,mean_inbreeding4,0.464788732
BR,1989,Male,mean_inbreeding5,0.535211268
BR,1989,Female,mean_inbreeding1,0
BR,1989,Female,mean_inbreeding2,0.245901639
BR,1989,Female,mean_inbreeding3,0.098360656
BR,1989,Female,mean_inbreeding4,0.344262295
BR,1989,Female,mean_inbreeding5,0.655737705
BR,1990,Male,mean_inbreeding1,0.076923077
BR,1990,Male,mean_inbreeding2,0.25
BR,1990,Male,mean_inbreeding3,0.134615385
BR,1990,Male,mean_inbreeding4,0.307692308
BR,1990,Male,mean_inbreeding5,0.692307692
BR,1990,Female,mean_inbreeding1,0.142857143
BR,1990,Female,mean_inbreeding2,0.317460317
BR,1990,Female,mean_inbreeding3,0.238095238
BR,1990,Female,mean_inbreeding4,0.412698413
BR,1990,Female,mean_inbreeding5,0.587301587
BR,1991,Male,mean_inbreeding1,0.058823529
BR,1991,Male,mean_inbreeding2,0.25
BR,1991,Male,mean_inbreeding3,0.117647059
BR,1991,Male,mean_inbreeding4,0.308823529
BR,1991,Male,mean_inbreeding5,0.691176471
BR,1991,Female,mean_inbreeding1,0.060606061
BR,1991,Female,mean_inbreeding2,0.257575758
BR,1991,Female,mean_inbreeding3,0.136363636
BR,1991,Female,mean_inbreeding4,0.333333333
BR,1991,Female,mean_inbreeding5,0.666666667
BR,1992,Male,mean_inbreeding1,0.048780488
BR,1992,Male,mean_inbreeding2,0.256097561
BR,1992,Male,mean_inbreeding3,0.146341463
BR,1992,Male,mean_inbreeding4,0.353658537
BR,1992,Male,mean_inbreeding5,0.646341463
BR,1992,Female,mean_inbreeding1,0.066666667
BR,1992,Female,mean_inbreeding2,0.277777778
BR,1992,Female,mean_inbreeding3,0.144444444
BR,1992,Female,mean_inbreeding4,0.355555556
BR,1992,Female,mean_inbreeding5,0.644444444
BR,1993,Male,mean_inbreeding1,0.075268817
BR,1993,Male,mean_inbreeding2,0.258064516
BR,1993,Male,mean_inbreeding3,0.161290323
BR,1993,Male,mean_inbreeding4,0.344086022
BR,1993,Male,mean_inbreeding5,0.655913978
BR,1993,Female,mean_inbreeding1,0.010416667
BR,1993,Female,mean_inbreeding2,0.260416667
BR,1993,Female,mean_inbreeding3,0.083333333
BR,1993,Female,mean_inbreeding4,0.333333333
BR,1993,Female,mean_inbreeding5,0.666666667
BR,1994,Male,mean_inbreeding1,0.068181818
BR,1994,Male,mean_inbreeding2,0.265151515
BR,1994,Male,mean_inbreeding3,0.166666667
BR,1994,Male,mean_inbreeding4,0.363636364
BR,1994,Male,mean_inbreeding5,0.636363636
BR,1994,Female,mean_inbreeding1,0.088
BR,1994,Female,mean_inbreeding2,0.248
BR,1994,Female,mean_inbreeding3,0.184
BR,1994,Female,mean_inbreeding4,0.344
BR,1994,Female,mean_inbreeding5,0.656
BR,1995,Male,mean_inbreeding1,0.094827586
BR,1995,Male,mean_inbreeding2,0.24137931
BR,1995,Male,mean_inbreeding3,0.189655172
BR,1995,Male,mean_inbreeding4,0.336206897
BR,1995,Male,mean_inbreeding5,0.663793103
BR,1995,Female,mean_inbreeding1,0.029411765
BR,1995,Female,mean_inbreeding2,0.225490196
BR,1995,Female,mean_inbreeding3,0.117647059
BR,1995,Female,mean_inbreeding4,0.31372549
BR,1995,Female,mean_inbreeding5,0.68627451
BR,1996,Male,mean_inbreeding1,0.080882353
BR,1996,Male,mean_inbreeding2,0.213235294
BR,1996,Male,mean_inbreeding3,0.147058824
BR,1996,Male,mean_inbreeding4,0.279411765
BR,1996,Male,mean_inbreeding5,0.720588235
BR,1996,Female,mean_inbreeding1,0.088235294
BR,1996,Female,mean_inbreeding2,0.254901961
BR,1996,Female,mean_inbreeding3,0.196078431
BR,1996,Female,mean_inbreeding4,0.362745098
BR,1996,Female,mean_inbreeding5,0.637254902
BR,1997,Male,mean_inbreeding1,0.112
BR,1997,Male,mean_inbreeding2,0.28
BR,1997,Male,mean_inbreeding3,0.216
BR,1997,Male,mean_inbreeding4,0.384
BR,1997,Male,mean_inbreeding5,0.616
BR,1997,Female,mean_inbreeding1,0.050420168
BR,1997,Female,mean_inbreeding2,0.210084034
BR,1997,Female,mean_inbreeding3,0.168067227
BR,1997,Female,mean_inbreeding4,0.327731092
BR,1997,Female,mean_inbreeding5,0.672268908
BR,1998,Male,mean_inbreeding1,0.08
BR,1998,Male,mean_inbreeding2,0.24
BR,1998,Male,mean_inbreeding3,0.193333333
BR,1998,Male,mean_inbreeding4,0.353333333
BR,1998,Male,mean_inbreeding5,0.646666667
BR,1998,Female,mean_inbreeding1,0.100775194
BR,1998,Female,mean_inbreeding2,0.23255814
BR,1998,Female,mean_inbreeding3,0.162790698
BR,1998,Female,mean_inbreeding4,0.294573643
BR,1998,Female,mean_inbreeding5,0.705426357
BR,1999,Male,mean_inbreeding1,0.088709677
BR,1999,Male,mean_inbreeding2,0.233870968
BR,1999,Male,mean_inbreeding3,0.177419355
BR,1999,Male,mean_inbreeding4,0.322580645
BR,1999,Male,mean_inbreeding5,0.677419355
BR,1999,Female,mean_inbreeding1,0.088709677
BR,1999,Female,mean_inbreeding2,0.201612903
BR,1999,Female,mean_inbreeding3,0.14516129
BR,1999,Female,mean_inbreeding4,0.258064516
BR,1999,Female,mean_inbreeding5,0.741935484
BR,2000,Male,mean_inbreeding1,0.077844311
BR,2000,Male,mean_inbreeding2,0.191616766
BR,2000,Male,mean_inbreeding3,0.137724551
BR,2000,Male,mean_inbreeding4,0.251497006
BR,2000,Male,mean_inbreeding5,0.748502994
BR,2000,Female,mean_inbreeding1,0.093333333
BR,2000,Female,mean_inbreeding2,0.193333333
BR,2000,Female,mean_inbreeding3,0.166666667
BR,2000,Female,mean_inbreeding4,0.266666667
BR,2000,Female,mean_inbreeding5,0.733333333
BR,2001,Male,mean_inbreeding1,0.083870968
BR,2001,Male,mean_inbreeding2,0.180645161
BR,2001,Male,mean_inbreeding3,0.167741935
BR,2001,Male,mean_inbreeding4,0.264516129
BR,2001,Male,mean_inbreeding5,0.735483871
BR,2001,Female,mean_inbreeding1,0.091463415
BR,2001,Female,mean_inbreeding2,0.170731707
BR,2001,Female,mean_inbreeding3,0.176829268
BR,2001,Female,mean_inbreeding4,0.256097561
BR,2001,Female,mean_inbreeding5,0.743902439
BR,2002,Male,mean_inbreeding1,0.08677686
BR,2002,Male,mean_inbreeding2,0.219008264
BR,2002,Male,mean_inbreeding3,0.165289256
BR,2002,Male,mean_inbreeding4,0.297520661
BR,2002,Male,mean_inbreeding5,0.702479339
BR,2002,Female,mean_inbreeding1,0.09375
BR,2002,Female,mean_inbreeding2,0.270833333
BR,2002,Female,mean_inbreeding3,0.151041667
BR,2002,Female,mean_inbreeding4,0.328125
BR,2002,Female,mean_inbreeding5,0.671875
BR,2003,Male,mean_inbreeding1,0.076923077
BR,2003,Male,mean_inbreeding2,0.168269231
BR,2003,Male,mean_inbreeding3,0.1875
BR,2003,Male,mean_inbreeding4,0.278846154
BR,2003,Male,mean_inbreeding5,0.721153846
BR,2003,Female,mean_inbreeding1,0.056701031
BR,2003,Female,mean_inbreeding2,0.190721649
BR,2003,Female,mean_inbreeding3,0.12371134
BR,2003,Female,mean_inbreeding4,0.257731959
BR,2003,Female,mean_inbreeding5,0.742268041
BR,2004,Male,mean_inbreeding1,0.092198582
BR,2004,Male,mean_inbreeding2,0.219858156
BR,2004,Male,mean_inbreeding3,0.159574468
BR,2004,Male,mean_inbreeding4,0.287234043
BR,2004,Male,mean_inbreeding5,0.712765957
BR,2004,Female,mean_inbreeding1,0.070866142
BR,2004,Female,mean_inbreeding2,0.165354331
BR,2004,Female,mean_inbreeding3,0.165354331
BR,2004,Female,mean_inbreeding4,0.25984252
BR,2004,Female,mean_inbreeding5,0.74015748
BR,2005,Male,mean_inbreeding1,0.063758389
BR,2005,Male,mean_inbreeding2,0.181208054
BR,2005,Male,mean_inbreeding3,0.144295302
BR,2005,Male,mean_inbreeding4,0.261744966
BR,2005,Male,mean_inbreeding5,0.738255034
BR,2005,Female,mean_inbreeding1,0.07518797
BR,2005,Female,mean_inbreeding2,0.180451128
BR,2005,Female,mean_inbreeding3,0.187969925
BR,2005,Female,mean_inbreeding4,0.293233083
BR,2005,Female,mean_inbreeding5,0.706766917
BR,2006,Male,mean_inbreeding1,0.04076087
BR,2006,Male,mean_inbreeding2,0.201086957
BR,2006,Male,mean_inbreeding3,0.130434783
BR,2006,Male,mean_inbreeding4,0.29076087
BR,2006,Male,mean_inbreeding5,0.70923913
BR,2006,Female,mean_inbreeding1,0.08
BR,2006,Female,mean_inbreeding2,0.216
BR,2006,Female,mean_inbreeding3,0.154666667
BR,2006,Female,mean_inbreeding4,0.290666667
BR,2006,Female,mean_inbreeding5,0.709333333
BR,2007,Male,mean_inbreeding1,0.068627451
BR,2007,Male,mean_inbreeding2,0.179738562
BR,2007,Male,mean_inbreeding3,0.160130719
BR,2007,Male,mean_inbreeding4,0.27124183
BR,2007,Male,mean_inbreeding5,0.72875817
BR,2007,Female,mean_inbreeding1,0.086092715
BR,2007,Female,mean_inbreeding2,0.21192053
BR,2007,Female,mean_inbreeding3,0.19205298
BR,2007,Female,mean_inbreeding4,0.317880795
BR,2007,Female,mean_inbreeding5,0.682119205
BR,2008,Male,mean_inbreeding1,0.06626506
BR,2008,Male,mean_inbreeding2,0.190763052
BR,2008,Male,mean_inbreeding3,0.16064257
BR,2008,Male,mean_inbreeding4,0.285140562
BR,2008,Male,mean_inbreeding5,0.714859438
BR,2008,Female,mean_inbreeding1,0.068075117
BR,2008,Female,mean_inbreeding2,0.185446009
BR,2008,Female,mean_inbreeding3,0.147887324
BR,2008,Female,mean_inbreeding4,0.265258216
BR,2008,Female,mean_inbreeding5,0.734741784
BR,2009,Male,mean_inbreeding1,0.083586626
BR,2009,Male,mean_inbreeding2,0.209726444
BR,2009,Male,mean_inbreeding3,0.17325228
BR,2009,Male,mean_inbreeding4,0.299392097
BR,2009,Male,mean_inbreeding5,0.700607903
BR,2009,Female,mean_inbreeding1,0.071167883
BR,2009,Female,mean_inbreeding2,0.191605839
BR,2009,Female,mean_inbreeding3,0.138686131
BR,2009,Female,mean_inbreeding4,0.259124088
BR,2009,Female,mean_inbreeding5,0.740875912
BR,2010,Male,mean_inbreeding1,0.086479903
BR,2010,Male,mean_inbreeding2,0.183922046
BR,2010,Male,mean_inbreeding3,0.169305725
BR,2010,Male,mean_inbreeding4,0.266747868
BR,2010,Male,mean_inbreeding5,0.733252132
BR,2010,Female,mean_inbreeding1,0.086677368
BR,2010,Female,mean_inbreeding2,0.179775281
BR,2010,Female,mean_inbreeding3,0.163723917
BR,2010,Female,mean_inbreeding4,0.25682183
BR,2010,Female,mean_inbreeding5,0.74317817
BR,2011,Male,mean_inbreeding1,0.081277213
BR,2011,Male,mean_inbreeding2,0.208998549
BR,2011,Male,mean_inbreeding3,0.175616836
BR,2011,Male,mean_inbreeding4,0.303338171
BR,2011,Male,mean_inbreeding5,0.696661829
BR,2011,Female,mean_inbreeding1,0.08723748
BR,2011,Female,mean_inbreeding2,0.17447496
BR,2011,Female,mean_inbreeding3,0.18901454
BR,2011,Female,mean_inbreeding4,0.276252019
BR,2011,Female,mean_inbreeding5,0.723747981
BR,2012,Male,mean_inbreeding1,0.075177305
BR,2012,Male,mean_inbreeding2,0.171631206
BR,2012,Male,mean_inbreeding3,0.161702128
BR,2012,Male,mean_inbreeding4,0.258156028
BR,2012,Male,mean_inbreeding5,0.741843972
BR,2012,Female,mean_inbreeding1,0.074198988
BR,2012,Female,mean_inbreeding2,0.178752108
BR,2012,Female,mean_inbreeding3,0.18381113
BR,2012,Female,mean_inbreeding4,0.28836425
BR,2012,Female,mean_inbreeding5,0.71163575
BR,2013,Male,mean_inbreeding1,0.06097561
BR,2013,Male,mean_inbreeding2,0.170731707
BR,2013,Male,mean_inbreeding3,0.136585366
BR,2013,Male,mean_inbreeding4,0.246341463
BR,2013,Male,mean_inbreeding5,0.753658537
BR,2013,Female,mean_inbreeding1,0.058737151
BR,2013,Female,mean_inbreeding2,0.152716593
BR,2013,Female,mean_inbreeding3,0.138032305
BR,2013,Female,mean_inbreeding4,0.232011747
BR,2013,Female,mean_inbreeding5,0.767988253
BR,2014,Male,mean_inbreeding1,0.07431694
BR,2014,Male,mean_inbreeding2,0.184699454
BR,2014,Male,mean_inbreeding3,0.160655738
BR,2014,Male,mean_inbreeding4,0.271038251
BR,2014,Male,mean_inbreeding5,0.728961749
BR,2014,Female,mean_inbreeding1,0.076735688
BR,2014,Female,mean_inbreeding2,0.182704019
BR,2014,Female,mean_inbreeding3,0.160779537
BR,2014,Female,mean_inbreeding4,0.266747868
BR,2014,Female,mean_inbreeding5,0.733252132
BR,2015,Male,mean_inbreeding1,0.08492823
BR,2015,Male,mean_inbreeding2,0.199760766
BR,2015,Male,mean_inbreeding3,0.178229665
BR,2015,Male,mean_inbreeding4,0.293062201
BR,2015,Male,mean_inbreeding5,0.706937799
BR,2015,Female,mean_inbreeding1,0.087671233
BR,2015,Female,mean_inbreeding2,0.201369863
BR,2015,Female,mean_inbreeding3,0.168493151
BR,2015,Female,mean_inbreeding4,0.282191781
BR,2015,Female,mean_inbreeding5,0.717808219
BR,2016,Male,mean_inbreeding1,0.09625
BR,2016,Male,mean_inbreeding2,0.165
BR,2016,Male,mean_inbreeding3,0.19625
BR,2016,Male,mean_inbreeding4,0.265
BR,2016,Male,mean_inbreeding5,0.735
BR,2016,Female,mean_inbreeding1,0.099447514
BR,2016,Female,mean_inbreeding2,0.190607735
BR,2016,Female,mean_inbreeding3,0.180939227
BR,2016,Female,mean_inbreeding4,0.272099448
BR,2016,Female,mean_inbreeding5,0.727900552
BR,2017,Male,mean_inbreeding1,0.080624187
BR,2017,Male,mean_inbreeding2,0.170351105
BR,2017,Male,mean_inbreeding3,0.174252276
BR,2017,Male,mean_inbreeding4,0.263979194
BR,2017,Male,mean_inbreeding5,0.736020806
BR,2017,Female,mean_inbreeding1,0.097982709
BR,2017,Female,mean_inbreeding2,0.19740634
BR,2017,Female,mean_inbreeding3,0.18443804
BR,2017,Female,mean_inbreeding4,0.283861671
BR,2017,Female,mean_inbreeding5,0.716138329
BR,2018,Male,mean_inbreeding1,0.09375
BR,2018,Male,mean_inbreeding2,0.19375
BR,2018,Male,mean_inbreeding3,0.18375
BR,2018,Male,mean_inbreeding4,0.28375
BR,2018,Male,mean_inbreeding5,0.71625
BR,2018,Female,mean_inbreeding1,0.095035461
BR,2018,Female,mean_inbreeding2,0.170212766
BR,2018,Female,mean_inbreeding3,0.215602837
BR,2018,Female,mean_inbreeding4,0.290780142
BR,2018,Female,mean_inbreeding5,0.709219858
BR,2019,Male,mean_inbreeding1,0.069321534
BR,2019,Male,mean_inbreeding2,0.166666667
BR,2019,Male,mean_inbreeding3,0.17699115
BR,2019,Male,mean_inbreeding4,0.274336283
BR,2019,Male,mean_inbreeding5,0.725663717
BR,2019,Female,mean_inbreeding1,0.075714286
BR,2019,Female,mean_inbreeding2,0.161428571
BR,2019,Female,mean_inbreeding3,0.182857143
BR,2019,Female,mean_inbreeding4,0.268571429
BR,2019,Female,mean_inbreeding5,0.731428571
BR,2020,Male,mean_inbreeding1,0.110215054
BR,2020,Male,mean_inbreeding2,0.158602151
BR,2020,Male,mean_inbreeding3,0.204301075
BR,2020,Male,mean_inbreeding4,0.252688172
BR,2020,Male,mean_inbreeding5,0.747311828
BR,2020,Female,mean_inbreeding1,0.069565217
BR,2020,Female,mean_inbreeding2,0.139130435
BR,2020,Female,mean_inbreeding3,0.182608696
BR,2020,Female,mean_inbreeding4,0.252173913
BR,2020,Female,mean_inbreeding5,0.747826087
BR,2021,Male,mean_inbreeding1,0.086805556
BR,2021,Male,mean_inbreeding2,0.152777778
BR,2021,Male,mean_inbreeding3,0.194444444
BR,2021,Male,mean_inbreeding4,0.260416667
BR,2021,Male,mean_inbreeding5,0.739583333
BR,2021,Female,mean_inbreeding1,0.114391144
BR,2021,Female,mean_inbreeding2,0.151291513
BR,2021,Female,mean_inbreeding3,0.269372694
BR,2021,Female,mean_inbreeding4,0.306273063
BR,2021,Female,mean_inbreeding5,0.693726937
BR,2022,Male,mean_inbreeding1,0.118181818
BR,2022,Male,mean_inbreeding2,0.172727273
BR,2022,Male,mean_inbreeding3,0.227272727
BR,2022,Male,mean_inbreeding4,0.281818182
BR,2022,Male,mean_inbreeding5,0.718181818
BR,2022,Female,mean_inbreeding1,0.08
BR,2022,Female,mean_inbreeding2,0.12
BR,2022,Female,mean_inbreeding3,0.2
BR,2022,Female,mean_inbreeding4,0.24
BR,2022,Female,mean_inbreeding5,0.76
CA,1975,Male,mean_inbreeding1,0.076923077
CA,1975,Male,mean_inbreeding2,0.076923077
CA,1975,Male,mean_inbreeding3,0.230769231
CA,1975,Male,mean_inbreeding4,0.230769231
CA,1975,Male,mean_inbreeding5,0.769230769
CA,1976,Male,mean_inbreeding1,0.111111111
CA,1976,Male,mean_inbreeding2,0.111111111
CA,1976,Male,mean_inbreeding3,0.333333333
CA,1976,Male,mean_inbreeding4,0.333333333
CA,1976,Male,mean_inbreeding5,0.666666667
CA,1976,Female,mean_inbreeding1,0.166666667
CA,1976,Female,mean_inbreeding2,0.166666667
CA,1976,Female,mean_inbreeding3,0.333333333
CA,1976,Female,mean_inbreeding4,0.333333333
CA,1976,Female,mean_inbreeding5,0.666666667
CA,1977,Male,mean_inbreeding1,0
CA,1977,Male,mean_inbreeding2,0.066666667
CA,1977,Male,mean_inbreeding3,0.066666667
CA,1977,Male,mean_inbreeding4,0.133333333
CA,1977,Male,mean_inbreeding5,0.866666667
CA,1977,Female,mean_inbreeding1,0
CA,1977,Female,mean_inbreeding2,0
CA,1977,Female,mean_inbreeding3,0.75
CA,1977,Female,mean_inbreeding4,0.75
CA,1977,Female,mean_inbreeding5,0.25
CA,1978,Male,mean_inbreeding1,0
CA,1978,Male,mean_inbreeding2,0.058823529
CA,1978,Male,mean_inbreeding3,0
CA,1978,Male,mean_inbreeding4,0.058823529
CA,1978,Male,mean_inbreeding5,0.941176471
CA,1978,Female,mean_inbreeding1,0
CA,1978,Female,mean_inbreeding2,0.333333333
CA,1978,Female,mean_inbreeding3,0
CA,1978,Female,mean_inbreeding4,0.333333333
CA,1978,Female,mean_inbreeding5,0.666666667
CA,1979,Male,mean_inbreeding1,0
CA,1979,Male,mean_inbreeding2,0.055555556
CA,1979,Male,mean_inbreeding3,0
CA,1979,Male,mean_inbreeding4,0.055555556
CA,1979,Male,mean_inbreeding5,0.944444444
CA,1979,Female,mean_inbreeding1,0
CA,1979,Female,mean_inbreeding2,1
CA,1979,Female,mean_inbreeding3,0
CA,1979,Female,mean_inbreeding4,1
CA,1979,Female,mean_inbreeding5,0
CA,1980,Male,mean_inbreeding1,0
CA,1980,Male,mean_inbreeding2,0.068965517
CA,1980,Male,mean_inbreeding3,0.24137931
CA,1980,Male,mean_inbreeding4,0.310344828
CA,1980,Male,mean_inbreeding5,0.689655172
CA,1980,Female,mean_inbreeding1,0
CA,1980,Female,mean_inbreeding2,0
CA,1980,Female,mean_inbreeding3,0.25
CA,1980,Female,mean_inbreeding4,0.25
CA,1980,Female,mean_inbreeding5,0.75
CA,1981,Male,mean_inbreeding1,0.086956522
CA,1981,Male,mean_inbreeding2,0.086956522
CA,1981,Male,mean_inbreeding3,0.130434783
CA,1981,Male,mean_inbreeding4,0.130434783
CA,1981,Male,mean_inbreeding5,0.869565217
CA,1981,Female,mean_inbreeding1,0.2
CA,1981,Female,mean_inbreeding2,0.2
CA,1981,Female,mean_inbreeding3,0.2
CA,1981,Female,mean_inbreeding4,0.2
CA,1981,Female,mean_inbreeding5,0.8
CA,1982,Male,mean_inbreeding1,0.0625
CA,1982,Male,mean_inbreeding2,0.0625
CA,1982,Male,mean_inbreeding3,0.0625
CA,1982,Male,mean_inbreeding4,0.0625
CA,1982,Male,mean_inbreeding5,0.9375
CA,1982,Female,mean_inbreeding1,0.083333333
CA,1982,Female,mean_inbreeding2,0.25
CA,1982,Female,mean_inbreeding3,0.25
CA,1982,Female,mean_inbreeding4,0.416666667
CA,1982,Female,mean_inbreeding5,0.583333333
CA,1983,Male,mean_inbreeding1,0.086956522
CA,1983,Male,mean_inbreeding2,0.130434783
CA,1983,Male,mean_inbreeding3,0.130434783
CA,1983,Male,mean_inbreeding4,0.173913043
CA,1983,Male,mean_inbreeding5,0.826086957
CA,1983,Female,mean_inbreeding1,0
CA,1983,Female,mean_inbreeding2,0
CA,1983,Female,mean_inbreeding3,0.5
CA,1983,Female,mean_inbreeding4,0.5
CA,1983,Female,mean_inbreeding5,0.5
CA,1984,Male,mean_inbreeding1,0.032258065
CA,1984,Male,mean_inbreeding2,0.096774194
CA,1984,Male,mean_inbreeding3,0.193548387
CA,1984,Male,mean_inbreeding4,0.258064516
CA,1984,Male,mean_inbreeding5,0.741935484
CA,1984,Female,mean_inbreeding1,0
CA,1984,Female,mean_inbreeding2,0
CA,1984,Female,mean_inbreeding3,0
CA,1984,Female,mean_inbreeding4,0
CA,1984,Female,mean_inbreeding5,1
CA,1985,Male,mean_inbreeding1,0.086956522
CA,1985,Male,mean_inbreeding2,0.086956522
CA,1985,Male,mean_inbreeding3,0.260869565
CA,1985,Male,mean_inbreeding4,0.260869565
CA,1985,Male,mean_inbreeding5,0.739130435
CA,1985,Female,mean_inbreeding1,0
CA,1985,Female,mean_inbreeding2,0.090909091
